customer_id,customer_name,age_group,gender,country,purchase_channel
CUST19590,James Melendez,18-25,Other,United States,Third-Party Marketplace
CUST19591,Jeffrey Flores,18-25,Male,United States,Online Store
CUST19592,Timothy Moore,18-25,Other,Australia,Retail Store
CUST19593,Jerry Spencer,46-55,Female,United Kingdom,Carrier Store
CUST19594,David Hawkins,36-45,Other,Canada,Third-Party Marketplace
CUST19595,Patrick Ward,36-45,Male,Canada,Third-Party Marketplace
CUST19596,Stephen Mullins,18-25,Male,United States,Online Store
CUST19597,Matthew Lopez,46-55,Female,United States,Carrier Store
CUST19598,Jason Palmer,36-45,Female,Australia,Retail Store
CUST19599,Heather Wolf,56+,Female,India,Online Store
CUST19600,April Buckley,18-25,Other,Canada,Retail Store
CUST19601,Joseph Reyes,46-55,Other,India,Retail Store
CUST19602,Brenda Ward,56+,Other,Australia,Online Store
CUST19603,Jasmine Mitchell,56+,Female,United States,Retail Store
CUST19604,Melissa Fuller,26-35,Other,United Kingdom,Retail Store
CUST19605,Caroline Heath,18-25,Other,Canada,Third-Party Marketplace
CUST19606,Paul Shaffer,36-45,Male,United Kingdom,Online Store
CUST19607,Nathaniel Nelson,46-55,Male,India,Retail Store
CUST19608,Stacey Wallace,26-35,Other,Australia,Retail Store
CUST19609,Mr. Ryan Bowman,36-45,Female,Canada,Carrier Store
CUST19610,Heather Daniels,26-35,Female,United Kingdom,Third-Party Marketplace
CUST19611,Steven Pierce,56+,Other,Australia,Third-Party Marketplace
CUST19612,Christopher Mejia,26-35,Male,Australia,Carrier Store
CUST19613,Nicole Smith,26-35,Other,United States,Third-Party Marketplace
CUST19614,Lisa Rodriguez,26-35,Female,Canada,Retail Store
CUST19615,Ryan Jennings,56+,Other,United States,Carrier Store
CUST19616,Amber Lopez,56+,Male,United Kingdom,Third-Party Marketplace
CUST19617,Tonya Nolan,56+,Female,United States,Carrier Store
CUST19618,Kelly Sutton,18-25,Male,United Kingdom,Third-Party Marketplace
CUST19619,Alexandra Blackwell,36-45,Male,United States,Carrier Store
CUST19620,Steve Villa,26-35,Other,India,Third-Party Marketplace
CUST19621,Christy Martin,36-45,Male,United States,Retail Store
CUST19622,Amber Page,26-35,Female,Australia,Carrier Store
CUST19623,Gary Scott,56+,Male,India,Third-Party Marketplace
CUST19624,Susan Leon,36-45,Male,United Kingdom,Online Store
CUST19625,Bob Aguilar,56+,Other,India,Third-Party Marketplace
CUST19626,Adam Lyons,56+,Female,India,Online Store
CUST19627,Melissa Murray,56+,Other,Canada,Retail Store
CUST19628,Tracey Reyes,56+,Female,India,Third-Party Marketplace
CUST19629,Michael Perez,18-25,Other,India,Online Store
CUST19630,Eric Ball,46-55,Female,Australia,Retail Store
CUST19631,Michael Mason,56+,Female,United Kingdom,Retail Store
CUST19632,Jesse Norman,46-55,Male,United Kingdom,Carrier Store
CUST19633,Shari Martinez,56+,Male,India,Third-Party Marketplace
CUST19634,Ann Smith,36-45,Male,United States,Third-Party Marketplace
CUST19635,Morgan Woods,26-35,Female,India,Third-Party Marketplace
CUST19636,Elaine Coffey,26-35,Female,Canada,Retail Store
CUST19637,Felicia Miranda,46-55,Male,Canada,Carrier Store
CUST19638,Andrew Walters,46-55,Female,United States,Retail Store
CUST19639,Cynthia Mcdonald,26-35,Male,India,Carrier Store
CUST19640,Jeffrey Church,26-35,Other,United States,Carrier Store
CUST19641,William Cameron,56+,Female,Australia,Carrier Store
CUST19642,Douglas Parker MD,18-25,Female,United States,Carrier Store
CUST19643,Amanda Wright,36-45,Other,United States,Online Store
CUST19644,Robert Guzman,36-45,Male,Canada,Carrier Store
CUST19645,Jennifer Cox,26-35,Female,India,Third-Party Marketplace
CUST19646,Nicole Jenkins,26-35,Other,Australia,Third-Party Marketplace
CUST19647,Stacy Jenkins,46-55,Female,United States,Third-Party Marketplace
CUST19648,Felicia Lowe,18-25,Other,Australia,Third-Party Marketplace
CUST19649,Alexa Clark,46-55,Other,Canada,Online Store
CUST19650,Jenna Jones,26-35,Male,United States,Retail Store
CUST19651,Nicole Davis,18-25,Female,Canada,Online Store
CUST19652,Jose Kerr,46-55,Female,Australia,Third-Party Marketplace
CUST19653,Joseph Johnson,26-35,Female,Canada,Third-Party Marketplace
CUST19654,Charles Bradley,26-35,Male,Canada,Online Store
CUST19655,Jennifer Glover,18-25,Female,Canada,Retail Store
CUST19656,Julia Hall,36-45,Female,Australia,Retail Store
CUST19657,Caitlin Perez,18-25,Female,United States,Retail Store
CUST19658,Miguel Kelly,46-55,Male,United Kingdom,Online Store
CUST19659,Andrew Murphy,26-35,Male,United States,Carrier Store
CUST19660,Matthew Snow,26-35,Female,United Kingdom,Third-Party Marketplace
CUST19661,Anne Hendricks,36-45,Other,India,Third-Party Marketplace
CUST19662,Scott Russell,18-25,Female,Australia,Carrier Store
CUST19663,Melissa Dorsey,26-35,Other,United States,Carrier Store
CUST19664,Ethan Rowe,26-35,Other,Australia,Third-Party Marketplace
CUST19665,Robert Hodge,18-25,Other,India,Retail Store
CUST19666,Jacob Wright,26-35,Male,India,Retail Store
CUST19667,Mr. Sean Morales Jr.,46-55,Other,United Kingdom,Third-Party Marketplace
CUST19668,Carl Harris,46-55,Male,United States,Online Store
CUST19669,Gwendolyn Miller,26-35,Male,Australia,Online Store
CUST19670,Veronica Wheeler,46-55,Female,United States,Retail Store
CUST19671,Angela Riddle DVM,56+,Male,Australia,Retail Store
CUST19672,David Watson,36-45,Other,India,Third-Party Marketplace
CUST19673,Cynthia Smith,36-45,Female,India,Carrier Store
CUST19674,William Black,46-55,Other,Canada,Retail Store
CUST19675,Juan Terrell,26-35,Female,India,Online Store
CUST19676,Lori Howard,18-25,Female,United States,Carrier Store
CUST19677,Andrea Vargas,36-45,Other,United States,Third-Party Marketplace
CUST19678,Stephanie Smith,36-45,Male,United Kingdom,Carrier Store
CUST19679,Nicole Michael,18-25,Female,United Kingdom,Retail Store
CUST19680,Deborah Chandler,26-35,Male,United States,Online Store
CUST19681,Matthew Gomez,46-55,Other,United States,Online Store
CUST19682,Heather Johnson,26-35,Other,India,Online Store
CUST19683,Lisa Hughes,46-55,Other,India,Retail Store
CUST19684,Dr. Robin Taylor DDS,46-55,Male,Canada,Online Store
CUST19685,Kathy White,46-55,Other,Australia,Carrier Store
CUST19686,Shawna Smith,46-55,Other,India,Retail Store
CUST19687,Patricia Hall,18-25,Other,Australia,Online Store
CUST19688,Erica Morse,18-25,Male,India,Carrier Store
CUST19689,Hannah Elliott,56+,Other,Australia,Retail Store
CUST19690,James Miller,36-45,Male,Canada,Third-Party Marketplace
CUST19691,Aaron Brown,56+,Other,Canada,Online Store
CUST19692,Janet Cox,18-25,Male,Canada,Retail Store
CUST19693,Andrew Carpenter,46-55,Male,United Kingdom,Online Store
CUST19694,Bradley Murray,18-25,Male,United Kingdom,Online Store
CUST19695,Joseph Dunn,56+,Male,India,Online Store
CUST19696,Dawn Hubbard,18-25,Male,United Kingdom,Online Store
CUST19697,Jordan Cox,18-25,Male,Canada,Online Store
CUST19698,Elijah Smith,56+,Other,United States,Online Store
CUST19699,Amber Robinson,36-45,Male,United States,Retail Store
CUST19700,Hannah Martinez,46-55,Female,Australia,Online Store
CUST19701,Heather Soto,46-55,Female,United States,Third-Party Marketplace
CUST19702,Antonio Walter,56+,Female,Australia,Third-Party Marketplace
CUST19703,Amanda Bentley,46-55,Female,India,Third-Party Marketplace
CUST19704,Anthony Copeland,36-45,Other,United Kingdom,Third-Party Marketplace
CUST19705,Suzanne Mason,46-55,Male,United States,Online Store
CUST19706,Jacqueline Holmes,36-45,Male,India,Retail Store
CUST19707,Alexander Sims,36-45,Male,India,Online Store
CUST19708,Christy Andrews,46-55,Other,United Kingdom,Retail Store
CUST19709,Jasmin Conley,56+,Female,Australia,Carrier Store
CUST19710,Aaron Li,18-25,Female,United Kingdom,Online Store
CUST19711,Tina Gutierrez,18-25,Female,United States,Carrier Store
CUST19712,Nicholas Roberts,26-35,Male,United Kingdom,Online Store
CUST19713,Robert Gardner,56+,Female,Canada,Carrier Store
CUST19714,Denise Robertson,26-35,Male,United Kingdom,Retail Store
CUST19715,Katie Parker,26-35,Female,United States,Online Store
CUST19716,Melissa Garner,18-25,Male,United Kingdom,Third-Party Marketplace
CUST19717,Elizabeth Shields,26-35,Other,United Kingdom,Online Store
CUST19718,Crystal Sandoval,36-45,Other,Australia,Carrier Store
CUST19719,Donald Thomas,18-25,Other,United States,Third-Party Marketplace
CUST19720,Jennifer Smith,18-25,Male,Australia,Online Store
CUST19721,Alexandra Davis,46-55,Other,United Kingdom,Carrier Store
CUST19722,Joseph Blackburn,26-35,Female,India,Carrier Store
CUST19723,Mary Chavez,18-25,Male,Australia,Online Store
CUST19724,Angel Martinez,36-45,Other,India,Online Store
CUST19725,Sharon Thompson,56+,Male,Canada,Carrier Store
CUST19726,Cory Bentley,56+,Male,United States,Retail Store
CUST19727,Michele Rivera,56+,Female,India,Online Store
CUST19728,Laurie Thompson,56+,Male,Canada,Third-Party Marketplace
CUST19729,Steven Decker,46-55,Female,Canada,Online Store
CUST19730,Clarence Armstrong,56+,Male,United Kingdom,Third-Party Marketplace
CUST19731,Adriana Calderon,46-55,Male,India,Third-Party Marketplace
CUST19732,Christina Hurst,26-35,Female,India,Online Store
CUST19733,Richard Wallace,56+,Other,Canada,Retail Store
CUST19734,Brandon Sherman,36-45,Other,Australia,Carrier Store
CUST19735,Eric Peterson,18-25,Female,United Kingdom,Online Store
CUST19736,Robert Morris,36-45,Female,United Kingdom,Online Store
CUST19737,Brian Clark,46-55,Male,Australia,Online Store
CUST19738,Samantha Moreno,36-45,Other,India,Third-Party Marketplace
CUST19739,Terry Ramos,36-45,Other,India,Third-Party Marketplace
CUST19740,Brianna Lozano,26-35,Male,Australia,Retail Store
CUST19741,Julia Hart,18-25,Male,United States,Third-Party Marketplace
CUST19742,Lisa Nguyen,26-35,Female,United Kingdom,Carrier Store
CUST19743,Austin Ray,46-55,Other,United States,Online Store
CUST19744,Chad Walsh,46-55,Other,Australia,Third-Party Marketplace
CUST19745,Dennis Rangel,18-25,Male,United States,Carrier Store
CUST19746,Thomas Wagner,36-45,Male,United States,Retail Store
CUST19747,Nathan Dominguez,46-55,Other,Canada,Third-Party Marketplace
CUST19748,David Campbell,26-35,Male,United States,Online Store
CUST19749,Charles Gray,46-55,Male,Canada,Retail Store
CUST19750,Jennifer Miles,26-35,Other,United Kingdom,Retail Store
CUST19751,Steven Rhodes,46-55,Other,United States,Online Store
CUST19752,Julie Dorsey,26-35,Male,India,Third-Party Marketplace
CUST19753,Maria Paul,46-55,Other,Canada,Carrier Store
CUST19754,Douglas Lopez,26-35,Female,United States,Third-Party Marketplace
CUST19755,Robert Walton,46-55,Male,Australia,Third-Party Marketplace
CUST19756,Barbara Carter,18-25,Male,India,Carrier Store
CUST19757,Kylie Frederick,18-25,Other,United States,Retail Store
CUST19758,Taylor Warren,56+,Male,India,Online Store
CUST19759,Daniel Thompson,46-55,Male,United Kingdom,Carrier Store
CUST19760,Jodi Brown,26-35,Other,Canada,Online Store
CUST19761,Robert Hardy,26-35,Male,Australia,Third-Party Marketplace
CUST19762,Larry Smith,26-35,Female,India,Retail Store
CUST19763,Colin Russo,36-45,Female,United Kingdom,Retail Store
CUST19764,Rhonda Sandoval,18-25,Female,United States,Third-Party Marketplace
CUST19765,Wendy Castillo,18-25,Female,United Kingdom,Retail Store
CUST19766,Michael Patrick,18-25,Female,United Kingdom,Retail Store
CUST19767,Thomas Cole,36-45,Male,United Kingdom,Retail Store
CUST19768,Michael Mays,46-55,Male,Canada,Retail Store
CUST19769,Kimberly Nelson,46-55,Female,India,Carrier Store
CUST19770,Joshua Walker,46-55,Female,Canada,Carrier Store
CUST19771,Ryan King,46-55,Female,Canada,Third-Party Marketplace
CUST19772,Audrey James,36-45,Female,India,Online Store
CUST19773,Lisa Delacruz,46-55,Female,United States,Online Store
CUST19774,Alisha Kim,36-45,Other,India,Retail Store
CUST19775,Eric Foster,26-35,Male,United States,Online Store
CUST19776,Michael Becker,56+,Male,United Kingdom,Retail Store
CUST19777,Taylor Blair,18-25,Male,United States,Retail Store
CUST19778,Dr. Michael Alexander,46-55,Female,Australia,Online Store
CUST19779,Allison Snyder,26-35,Male,India,Online Store
CUST19780,Stephanie Castillo,18-25,Female,United Kingdom,Carrier Store
CUST19781,Brooke Gray,36-45,Female,United Kingdom,Retail Store
CUST19782,Richard Meyers,18-25,Female,Australia,Retail Store
CUST19783,Mary Gilbert,26-35,Male,India,Third-Party Marketplace
CUST19784,Sheryl Cisneros,56+,Other,Canada,Third-Party Marketplace
CUST19785,Margaret Graham,36-45,Male,Australia,Retail Store
CUST19786,Kim Moore,56+,Female,Canada,Retail Store
CUST19787,Lori Ballard,46-55,Other,United States,Third-Party Marketplace
CUST19788,David Herrera,46-55,Male,India,Carrier Store
CUST19789,Crystal Martin,56+,Female,Canada,Online Store
CUST19790,Cole Wang,26-35,Female,Australia,Carrier Store
CUST19791,Shannon Medina,46-55,Male,United Kingdom,Third-Party Marketplace
CUST19792,Andrea Buchanan,36-45,Male,Canada,Carrier Store
CUST19793,Diane Juarez,26-35,Male,Canada,Third-Party Marketplace
CUST19794,Jack Ray,36-45,Male,Australia,Third-Party Marketplace
CUST19795,William Ryan,26-35,Male,Australia,Carrier Store
CUST19796,Margaret Carr,56+,Other,Canada,Online Store
CUST19797,Ruben Gonzalez,46-55,Other,Canada,Online Store
CUST19798,Joshua Morales,26-35,Male,United States,Third-Party Marketplace
CUST19799,Charles Ramirez,36-45,Other,United Kingdom,Third-Party Marketplace
CUST19800,Brian Jacobson,46-55,Female,United Kingdom,Third-Party Marketplace
CUST19801,Andrew Ortega,18-25,Male,United Kingdom,Online Store
CUST19802,Brian Bowman,26-35,Male,India,Carrier Store
CUST19803,Elizabeth Martinez,36-45,Male,India,Retail Store
CUST19804,Katrina Shepherd,36-45,Female,Australia,Third-Party Marketplace
CUST19805,Ashley Watson,46-55,Female,United Kingdom,Third-Party Marketplace
CUST19806,Jennifer Johnson,36-45,Female,Australia,Retail Store
CUST19807,Jason Smith,56+,Female,United Kingdom,Online Store
CUST19808,Sarah Haney MD,26-35,Male,United States,Online Store
CUST19809,Timothy Wood,18-25,Female,United Kingdom,Retail Store
CUST19810,Erik Wilson,26-35,Female,India,Carrier Store
CUST19811,Richard Vazquez,36-45,Other,United States,Third-Party Marketplace
CUST19812,Tami Mitchell,26-35,Male,United Kingdom,Third-Party Marketplace
CUST19813,Amanda Moreno,36-45,Male,Canada,Online Store
CUST19814,Nathan Wade,36-45,Other,Canada,Third-Party Marketplace
CUST19815,Julia Kramer,56+,Male,United States,Retail Store
CUST19816,Richard Hutchinson,36-45,Male,Australia,Retail Store
CUST19817,Maria Anderson,26-35,Female,United States,Online Store
CUST19818,Sean Nguyen,36-45,Male,Australia,Retail Store
CUST19819,James Fuller,18-25,Female,United States,Online Store
CUST19820,April Mcdonald,18-25,Other,Australia,Retail Store
CUST19821,Larry Jones,46-55,Other,United Kingdom,Online Store
CUST19822,Julie Underwood,56+,Other,United States,Carrier Store
CUST19823,Stephen Price,26-35,Male,India,Retail Store
CUST19824,Nancy Cline,56+,Male,United Kingdom,Online Store
CUST19825,Tina Smith,56+,Male,United Kingdom,Carrier Store
CUST19826,Mary Hill,56+,Other,United States,Third-Party Marketplace
CUST19827,Stephen Erickson,18-25,Other,United States,Online Store
CUST19828,Penny Terry,26-35,Female,United States,Online Store
CUST19829,Susan Colon,26-35,Female,Canada,Carrier Store
CUST19830,Noah Mann,46-55,Male,United Kingdom,Online Store
CUST19831,Dana Johnson,18-25,Other,Australia,Third-Party Marketplace
CUST19832,Richard Garcia,56+,Other,United States,Third-Party Marketplace
CUST19833,Carla Anderson,26-35,Female,Canada,Third-Party Marketplace
CUST19834,Brandi Taylor,26-35,Female,Canada,Third-Party Marketplace
CUST19835,Nathan Brooks,36-45,Male,India,Retail Store
CUST19836,Rachel Torres,46-55,Other,United States,Carrier Store
CUST19837,Alicia Espinoza,36-45,Other,India,Carrier Store
CUST19838,Vickie Boyer,36-45,Other,India,Carrier Store
CUST19839,Seth Walker,46-55,Male,Canada,Online Store
CUST19840,Paul Gordon,26-35,Male,United Kingdom,Online Store
CUST19841,David Austin,56+,Female,United Kingdom,Third-Party Marketplace
CUST19842,Sharon Higgins,36-45,Male,United Kingdom,Third-Party Marketplace
CUST19843,Jennifer Reid,18-25,Other,United States,Online Store
CUST19844,John Hunt,26-35,Male,United Kingdom,Retail Store
CUST19845,Anita Berger,36-45,Male,India,Retail Store
CUST19846,Regina Pace,46-55,Other,India,Carrier Store
CUST19847,Lisa Moore,18-25,Male,India,Third-Party Marketplace
CUST19848,Madison Campbell,46-55,Other,India,Third-Party Marketplace
CUST19849,Cameron Tran,36-45,Male,Canada,Third-Party Marketplace
CUST19850,Andrew Bailey,56+,Male,United Kingdom,Online Store
CUST19851,Angela Howard,46-55,Male,United Kingdom,Online Store
CUST19852,Chad Mccoy,26-35,Male,United Kingdom,Retail Store
CUST19853,Connor Mcintyre,18-25,Male,India,Online Store
CUST19854,Angela Todd,26-35,Female,Australia,Retail Store
CUST19855,Tara Scott,26-35,Other,Canada,Carrier Store
CUST19856,Holly Wise,26-35,Other,United States,Carrier Store
CUST19857,Paul Jackson,36-45,Female,India,Carrier Store
CUST19858,Stephanie Forbes,18-25,Male,United Kingdom,Retail Store
CUST19859,Deborah Cunningham,56+,Female,Canada,Carrier Store
CUST19860,Jerry Cohen,46-55,Female,India,Third-Party Marketplace
CUST19861,Tammy Young,46-55,Female,United States,Retail Store
CUST19862,Alex Hicks,46-55,Male,India,Third-Party Marketplace
CUST19863,Patricia Crawford,56+,Other,Australia,Online Store
CUST19864,Kenneth Berry,18-25,Other,Canada,Carrier Store
CUST19865,Sean Richards,18-25,Male,Australia,Retail Store
CUST19866,Scott Henry,26-35,Other,United States,Third-Party Marketplace
CUST19867,Mark Jackson,36-45,Female,United States,Carrier Store
CUST19868,Lee Knight,18-25,Male,Canada,Retail Store
CUST19869,Eric Johnson,36-45,Male,United Kingdom,Online Store
CUST19870,Jennifer Warren,26-35,Male,United States,Third-Party Marketplace
CUST19871,Julie Clay,26-35,Other,United Kingdom,Retail Store
CUST19872,Gene Drake,26-35,Other,Canada,Online Store
CUST19873,Marc White,18-25,Female,Canada,Retail Store
CUST19874,Alan Hawkins,56+,Other,United Kingdom,Third-Party Marketplace
CUST19875,Steven Terry,56+,Other,Australia,Online Store
CUST19876,Jeffrey Erickson,36-45,Female,India,Online Store
CUST19877,Lisa Coleman DVM,18-25,Other,Canada,Third-Party Marketplace
CUST19878,Ryan Thomas,26-35,Other,India,Retail Store
CUST19879,Tanya Bowen,18-25,Female,Canada,Online Store
CUST19880,Larry Kim,46-55,Male,Canada,Online Store
CUST19881,Justin Warner,26-35,Other,United States,Third-Party Marketplace
CUST19882,Sean Smith,18-25,Other,United Kingdom,Online Store
CUST19883,Julia Thomas,46-55,Male,United Kingdom,Online Store
CUST19884,Timothy Cordova,26-35,Female,United States,Online Store
CUST19885,Gary Orr,26-35,Female,Australia,Online Store
CUST19886,Jennifer Anderson,36-45,Male,United States,Retail Store
CUST19887,Jenna Bauer,56+,Male,India,Carrier Store
CUST19888,Ronnie Mosley,18-25,Female,United Kingdom,Online Store
CUST19889,Jeanne Porter,46-55,Male,Canada,Online Store
CUST19890,Antonio Ramos,56+,Female,United States,Third-Party Marketplace
CUST19891,Alexander Medina,26-35,Other,United States,Third-Party Marketplace
CUST19892,Kaitlyn Lang,26-35,Female,India,Online Store
CUST19893,Amy Howard,18-25,Other,Canada,Retail Store
CUST19894,Chelsea Robles,36-45,Other,Australia,Third-Party Marketplace
CUST19895,Nancy Davis,56+,Female,Canada,Online Store
CUST19896,Lindsey Allen,26-35,Male,United Kingdom,Carrier Store
CUST19897,Peter Hamilton,46-55,Male,Canada,Retail Store
CUST19898,Carmen Holmes,18-25,Other,United Kingdom,Retail Store
CUST19899,David Garcia,36-45,Other,Australia,Third-Party Marketplace
CUST19900,Nathan Thompson,18-25,Other,United States,Third-Party Marketplace
CUST19901,Gina Hunter,56+,Female,United Kingdom,Retail Store
CUST19902,Ronald Parks,46-55,Male,United States,Carrier Store
CUST19903,Kevin Hines,18-25,Female,Australia,Carrier Store
CUST19904,Alicia Lambert,36-45,Male,Canada,Carrier Store
CUST19905,Heather Smith,46-55,Male,Australia,Third-Party Marketplace
CUST19906,Jennifer Castro,36-45,Male,United Kingdom,Carrier Store
CUST19907,David Lopez,26-35,Other,India,Third-Party Marketplace
CUST19908,Martha Reilly,26-35,Other,United States,Online Store
CUST19909,Sharon Wilson,36-45,Other,India,Retail Store
CUST19910,Angela Soto MD,56+,Female,Australia,Carrier Store
CUST19911,Derek Ewing,36-45,Male,India,Online Store
CUST19912,Dustin Castillo,18-25,Female,United States,Carrier Store
CUST19913,Julie Perry,18-25,Other,India,Online Store
CUST19914,Tracy Taylor,18-25,Female,India,Carrier Store
CUST19915,Jillian Guerrero,56+,Male,Australia,Third-Party Marketplace
CUST19916,Wesley Lee,36-45,Male,United Kingdom,Retail Store
CUST19917,Holly Suarez,56+,Male,Canada,Third-Party Marketplace
CUST19918,David Houston,36-45,Other,Canada,Third-Party Marketplace
CUST19919,Brandon Gonzalez,56+,Other,Australia,Online Store
CUST19920,Denise Bailey,26-35,Other,United States,Online Store
CUST19921,Cheyenne Pennington,56+,Other,United States,Third-Party Marketplace
CUST19922,Victoria Shannon,46-55,Male,United Kingdom,Online Store
CUST19923,Caitlin Green,56+,Male,Canada,Third-Party Marketplace
CUST19924,Joseph Mccoy,18-25,Male,Canada,Carrier Store
CUST19925,Abigail Conley,18-25,Male,India,Online Store
CUST19926,Bruce Clayton,56+,Female,United Kingdom,Retail Store
CUST19927,James Wilkins,56+,Male,India,Carrier Store
CUST19928,Whitney Brewer,26-35,Other,Australia,Third-Party Marketplace
CUST19929,Danielle Stevenson,26-35,Other,United States,Online Store
CUST19930,Carrie Tanner,46-55,Other,United Kingdom,Carrier Store
CUST19931,Billy Hernandez,26-35,Other,India,Online Store
CUST19932,Casey Powers,18-25,Other,United Kingdom,Carrier Store
CUST19933,Teresa Owens,18-25,Male,Australia,Third-Party Marketplace
CUST19934,Bill Brennan,56+,Other,Australia,Online Store
CUST19935,Angela Austin,26-35,Male,Australia,Carrier Store
CUST19936,Jason Smith Jr.,46-55,Other,Australia,Online Store
CUST19937,Karen Bush,26-35,Male,India,Retail Store
CUST19938,Lorraine Ballard,36-45,Other,United Kingdom,Carrier Store
CUST19939,Steven Nixon,36-45,Male,Canada,Carrier Store
CUST19940,Jeffrey Wright,26-35,Female,Canada,Carrier Store
CUST19941,Roy Garcia,56+,Female,United Kingdom,Online Store
CUST19942,Brianna Cooke,46-55,Male,United States,Third-Party Marketplace
CUST19943,Kathleen Dominguez,36-45,Female,Canada,Online Store
CUST19944,Cheryl Thomas,36-45,Male,India,Third-Party Marketplace
CUST19945,Ms. Barbara Green MD,56+,Female,United Kingdom,Third-Party Marketplace
CUST19946,John Davis,56+,Male,United Kingdom,Third-Party Marketplace
CUST19947,Heather Smith,36-45,Female,Australia,Retail Store
CUST19948,Tamara Owen,26-35,Female,India,Third-Party Marketplace
CUST19949,Dr. Peggy Jones,46-55,Female,India,Retail Store
CUST19950,Peter Meza,26-35,Female,India,Carrier Store
CUST19951,Dawn Mays,18-25,Other,United Kingdom,Online Store
CUST19952,Stephen Robertson,56+,Female,Australia,Online Store
CUST19953,Joanna Brock,36-45,Female,Canada,Carrier Store
CUST19954,Sara Hayes,26-35,Other,Canada,Carrier Store
CUST19955,Kelly Hill,56+,Other,Australia,Third-Party Marketplace
CUST19956,Roberta Foster,36-45,Other,United States,Retail Store
CUST19957,Gina Wright,46-55,Other,United States,Online Store
CUST19958,Tanya Dawson,26-35,Male,United States,Carrier Store
CUST19959,Tricia Jackson,36-45,Other,United Kingdom,Retail Store
CUST19960,Jeffery Hayes,36-45,Male,Australia,Third-Party Marketplace
CUST19961,Zachary Davis,18-25,Other,Australia,Third-Party Marketplace
CUST19962,Krystal Smith,56+,Other,United Kingdom,Third-Party Marketplace
CUST19963,Stephen Williamson,46-55,Other,Canada,Retail Store
CUST19964,Michael Schmitt,18-25,Other,Australia,Carrier Store
CUST19965,Miranda Morris,56+,Female,United States,Retail Store
CUST19966,Christopher Turner DDS,18-25,Female,India,Online Store
CUST19967,Sonya Hurst,26-35,Male,Canada,Carrier Store
CUST19968,Taylor Davis,18-25,Other,United States,Retail Store
CUST19969,Daniel Williams,46-55,Male,India,Carrier Store
CUST19970,Ashley Carter,18-25,Female,Australia,Third-Party Marketplace
CUST19971,Laura Sanders,56+,Other,Australia,Online Store
CUST19972,Alicia Thompson,56+,Male,United States,Online Store
CUST19973,Larry Medina,18-25,Male,Australia,Online Store
CUST19974,Cheyenne Lucas,18-25,Male,Australia,Carrier Store
CUST19975,Tammy Cline,26-35,Male,United States,Carrier Store
CUST19976,Jesus Vasquez,46-55,Other,United States,Online Store
CUST19977,Christopher Ochoa,18-25,Male,Canada,Third-Party Marketplace
CUST19978,Juan Williams,26-35,Other,United States,Third-Party Marketplace
CUST19979,David Lopez,18-25,Female,Australia,Retail Store
CUST19980,Mary Jenkins,18-25,Female,India,Retail Store
CUST19981,Grace Hernandez,26-35,Female,United Kingdom,Carrier Store
CUST19982,Karen Davis,26-35,Male,United States,Carrier Store
CUST19983,Jessica Smith,26-35,Other,Australia,Carrier Store
CUST19984,Hannah Rodriguez,56+,Male,United States,Retail Store
CUST19985,Maria Cobb,46-55,Other,Australia,Retail Store
CUST19986,Jennifer Garcia,26-35,Other,India,Third-Party Marketplace
CUST19987,Mark Nguyen,26-35,Female,Canada,Retail Store
CUST19988,Brad Kim,18-25,Female,United States,Third-Party Marketplace
CUST19989,David Moss,26-35,Female,United Kingdom,Third-Party Marketplace
CUST19990,Misty Bell,18-25,Female,United States,Retail Store
CUST19991,Jimmy Morton,36-45,Other,Canada,Third-Party Marketplace
CUST19992,David Snyder,56+,Other,Canada,Carrier Store
CUST19993,Darlene Hicks,56+,Other,United Kingdom,Third-Party Marketplace
CUST19994,Kenneth Cooper,18-25,Female,Australia,Online Store
CUST19995,Juan Johnson,56+,Other,Canada,Carrier Store
CUST19996,Rachel Garcia,18-25,Other,Australia,Third-Party Marketplace
CUST19997,Victoria Anderson,46-55,Other,India,Third-Party Marketplace
CUST19998,Matthew Guerrero,46-55,Male,India,Third-Party Marketplace
CUST19999,Austin Sullivan,56+,Male,India,Online Store
CUST20000,Justin Schmitt,18-25,Male,United Kingdom,Carrier Store
CUST20001,Audrey Mcclure,18-25,Female,United Kingdom,Carrier Store
CUST20002,Jane Rogers,56+,Female,United Kingdom,Carrier Store
CUST20003,Benjamin Moran,46-55,Female,Canada,Retail Store
CUST20004,Laura Jones,36-45,Other,United Kingdom,Online Store
CUST20005,Stephen Bryant,56+,Female,India,Third-Party Marketplace
CUST20006,Tiffany Hansen,56+,Other,India,Third-Party Marketplace
CUST20007,Marissa Allen,26-35,Other,Australia,Retail Store
CUST20008,Gina Gonzalez,36-45,Other,Canada,Third-Party Marketplace
CUST20009,Paul Moore,26-35,Female,United Kingdom,Retail Store
CUST20010,Angela Kane MD,26-35,Female,Canada,Third-Party Marketplace
CUST20011,Amanda Smith,46-55,Female,India,Third-Party Marketplace
CUST20012,Katherine Hart,46-55,Male,United States,Third-Party Marketplace
CUST20013,Bobby Hanson,56+,Male,United States,Online Store
CUST20014,Joshua Torres DDS,36-45,Other,United States,Online Store
CUST20015,Julie Nelson,56+,Male,United States,Retail Store
CUST20016,Kim Mitchell,56+,Other,Canada,Online Store
CUST20017,Timothy Chen,26-35,Female,Australia,Retail Store
CUST20018,Richard Brown,46-55,Other,India,Retail Store
